"","student","time","Multi","Math","Gender","Origin","Parent_Math"
"458",77,1,12.4332172223627,5.43861745572292,1,0,7
"459",77,2,12.8806867378719,7.68518950659809,1,0,7
"460",77,3,15.2312326814076,5.34469582632218,1,0,7
"461",77,4,16.0346093453492,5.50450194094205,1,0,7
"462",77,5,16.0591126922077,6.66416269615723,1,0,7
"463",78,0,9.61600741520006,5.09238294808788,0,0,7.25
"464",78,1,9.9991037227255,4.29238820066832,0,0,7.25
"465",78,2,8.42050130593357,5.30506363827972,0,0,7.25
"466",78,3,9.95962225428912,2.42386347348008,0,0,7.25
"467",78,4,9.19093135312609,3.90561751353401,0,0,7.25
"468",78,5,11.1806999442103,3.42139944084648,0,0,7.25
"469",79,0,9.23690630911393,4.67671425725675,1,0,6.5
"470",79,1,7.21131561773495,3.46559315357955,1,0,6.5
"471",79,2,8.83541077619336,4.60593572866933,1,0,6.5
"472",79,3,9.22144638544038,3.94504821725086,1,0,6.5
"473",79,4,10.028059002216,4.25800106439651,1,0,6.5
"474",79,5,11.2819021529155,6.80621577008452,1,0,6.5
"475",80,0,12.3396055088209,5.22251935179628,1,1,9.25
"476",80,1,11.1117911552215,3.90615981580645,1,1,9.25
"477",80,2,11.9107820127154,3.85840050490383,1,1,9.25
"478",80,3,12.3622978697478,6.29647225146307,1,1,9.25
"479",80,4,13.5584425896898,6.11401485045896,1,1,9.25
"480",80,5,12.7338696796064,4.95106190245076,1,1,9.25
"481",81,0,9.25095382854752,3.46854550704486,1,1,5.5
"482",81,1,9.63635113744805,2.77744939326082,1,1,5.5
"483",81,2,11.3205575214135,6.7626535119991,1,1,5.5
"484",81,3,12.4905378491105,5.34192368046886,1,1,5.5
"485",81,4,13.3121629303473,6.36536583241366,1,1,5.5
"486",81,5,14.5304202128372,7.22942142949819,1,1,5.5
"487",82,0,13.1361204028132,4.58933342454977,1,1,9
"488",82,1,12.7301979316895,4.30904284320008,1,1,9
"489",82,2,10.7308238462167,4.33866526651346,1,1,9
"490",82,3,12.7401317029314,4.77917472873579,1,1,9
"491",82,4,13.0872198690355,2.27503610596334,1,1,9
"492",82,5,14.3221648887682,3.92886601777816,1,1,9
"493",83,0,10.0309631261239,2.99070060686764,1,1,5.75
"494",83,1,12.4496510643597,3.87513768777634,1,1,5.75
"495",83,2,12.8622084950869,4.46943852695621,1,1,5.75
"496",83,3,13.2915422158639,5.85770458652453,1,1,5.75
"497",83,4,13.6803352786298,5.32731804906395,1,1,5.75
"498",83,5,13.6741530209691,5.03473264719369,1,1,5.75
"499",84,0,9.13672653377361,5.08626717380499,0,0,9.25
"500",84,1,8.31903598863426,4.24903334387313,0,0,9.25
"501",84,2,9.52681641893583,4.61725486608111,0,0,9.25
"502",84,3,8.31398089661458,4.00979288978004,0,0,9.25
"503",84,4,8.72683828088065,4.61828951818779,0,0,9.25
"504",84,5,9.47417453891357,2.1258922495723,0,0,9.25
"505",85,0,9.61223699469311,4.44569404797924,1,0,7
"506",85,1,11.2022607859552,3.9735537389029,1,0,7
"507",85,2,12.4332452392956,5.43994340265418,1,0,7
"508",85,3,13.2001304113459,3.8727302945525,1,0,7
"509",85,4,12.4136125622051,4.5107950184322,1,0,7
"510",85,5,13.2065229309115,4.17526668315419,1,0,7
"511",86,0,10.8487235377818,4.76773621430197,0,0,6.25
"512",86,1,10.0535320927971,4.99530890356329,0,0,6.25
"513",86,2,12.0862292359006,6.54275439677653,0,0,6.25
"514",86,3,10.0126621524864,3.0610724859854,0,0,6.25
"515",86,4,10.4279441545332,3.7843180955401,0,0,6.25
"516",86,5,10.4398433733546,4.34746798541342,0,0,6.25
"517",87,0,9.24670443608474,2.79918847987424,1,0,5.25
"518",87,1,10.9034835628696,5.48635303041734,1,0,5.25
"519",87,2,10.8638148685177,3.60896753217758,1,0,5.25
"520",87,3,12.9003841015295,5.33966597990231,1,0,5.25
"521",87,4,12.4765924667336,4.21368815595202,1,0,5.25
"522",87,5,12.9029907399727,5.46302938503845,1,0,5.25
"523",88,0,10.8707645632451,4.40612075721347,0,0,5.5
"524",88,1,11.282459743153,4.95961417354807,0,0,5.5
"525",88,2,10.0681254752153,4.2812216225983,0,0,5.5
"526",88,3,10.8490242627664,3.37722566719194,0,0,5.5
"527",88,4,12.5381188781457,7.59377329038324,0,0,5.5
"528",88,5,12.0635157065424,4.06305682040087,0,0,5.5
"529",89,0,10.3141861676455,4.01950767527927,0,0,9.25
"530",89,1,11.1038861806189,3.53204403192573,0,0,9.25
"531",89,2,12.7234897893005,4.45981670640745,0,0,9.25
"532",89,3,11.927050706469,4.62834290475693,0,0,9.25
"533",89,4,12.3181430727938,4.20677464901671,0,0,9.25
"534",89,5,13.9779416379617,7.03683903344134,0,0,9.25
"535",90,0,9.61995973345469,3.87468999335475,1,0,6.5
"536",90,1,10.0252815531379,4.12655376807042,1,0,6.5
"537",90,2,10.8495983288481,5.2773847401543,1,0,6.5
"538",90,3,12.0298621128165,4.34333620709286,1,0,6.5
"539",90,4,12.0723043874787,6.35198590593135,1,0,6.5
"540",90,5,12.8751474328077,6.48653765155271,1,0,6.5
"541",91,0,7.91237252636731,3.46542653570717,0,1,9
"542",91,1,9.92066686273028,3.8579694983579,0,1,9
"543",91,2,9.13595498143945,4.58150458891099,0,1,9
"544",91,3,9.93091093693711,4.34278697654917,0,1,9
"545",91,4,11.1117931795546,3.4380080052413,0,1,9
"546",91,5,11.547810042069,5.14256462051266,0,1,9
"547",92,0,10.8508724026995,5.80592997342072,1,1,6.75
"548",92,1,12.8503330188392,5.78040275469047,1,1,6.75
"549",92,2,15.2679043525557,6.61199471008923,1,1,6.75
"550",92,3,16.0905833924704,7.6853171711767,1,1,6.75
"551",92,4,16.0467487923837,5.61077340641581,1,1,6.75
"552",92,5,16.0432215904569,5.44384283673019,1,1,6.75
"553",93,0,11.5739265380014,5.91032266470752,0,0,8.75
"554",93,1,13.9696169941384,5.70636649007782,0,0,8.75
"555",93,2,12.7799272252258,6.19431495027797,0,0,8.75
"556",93,3,13.1501908698639,4.78699355391841,0,0,8.75
"557",93,4,13.5758456725289,6.00114882851045,0,0,8.75
"558",93,5,13.5553784008492,5.032501897525,0,0,8.75
"559",94,0,10.7286026054615,4.701789049401,1,0,9.25
"560",94,1,11.5036048964118,3.51873179919676,1,0,9.25
"561",94,2,11.9082388533103,3.73804134852381,1,0,9.25
"562",94,3,10.7157705104711,4.09448927711083,1,0,9.25
"563",94,4,10.6937065524588,3.05027656774419,1,0,9.25
"564",94,5,11.1439482861269,5.4280483531849,1,0,9.25
"565",95,0,9.94296535378184,3.97678663453088,1,0,8.5
"566",95,1,9.9546178725259,4.52826104188192,1,0,8.5
"567",95,2,11.5454616241719,4.09492669198825,1,0,8.5
"568",95,3,11.1839621958662,5.91702888501028,1,0,8.5
"569",95,4,10.7528836460942,4.4461859545413,1,0,8.5
"570",95,5,11.5449008268819,4.0683860478651,1,0,8.5
"571",96,0,9.65567241985544,4.16010813291295,1,1,5.75
"572",96,1,10.0412346819934,3.47681869945715,1,1,5.75
"573",96,2,11.2735398839099,5.00571493833653,1,1,5.75
"574",96,3,13.3065565780055,6.56828370213864,1,1,5.75
"575",96,4,13.6600707418919,4.36826587903619,1,1,5.75
"576",96,5,15.3119521639029,6.82363858295024,1,1,5.75
"577",97,0,9.24927799563316,5.26222444960097,0,1,6.5
"578",97,1,10.0500649435721,5.29946804111738,0,1,6.5
"579",97,2,12.0232179339289,4.02888963164888,0,1,6.5
"580",97,3,12.8614120385135,5.83648777010419,0,1,6.5
"581",97,4,11.6353795885165,4.60445972112308,0,1,6.5
"582",97,5,11.6357637820089,4.62264230320566,0,1,6.5
"583",98,0,13.1700058762537,5.25652335344672,1,1,8.5
"584",98,1,9.54993855081421,4.30680452896492,1,1,8.5
"585",98,2,12.7555504562862,4.57239708558352,1,1,8.5
"586",98,3,12.7557463634678,4.58166871167827,1,1,8.5
"587",98,4,12.345140482037,4.07972811798143,1,1,8.5
"588",98,5,13.1336026074928,3.53367943390502,1,1,8.5
"589",99,0,8.79903508304351,4.28913971604662,1,1,7.25
"590",99,1,10.8019550799592,4.42733332070294,1,1,7.25
"591",99,2,10.8102713840245,4.82091594060258,1,1,7.25
"592",99,3,11.2441945388472,6.42638443305998,1,1,7.25
"593",99,4,11.1907338631716,3.89627098013673,1,1,7.25
"594",99,5,11.2161190690746,5.09766714935102,1,1,7.25
"595",100,0,10.8188559249217,4.7589456895574,0,0,7
"596",100,1,8.02325425356024,4.96710374813352,0,0,7
"597",100,2,7.97497758392022,2.68233181483954,0,0,7
"598",100,3,9.22284990535077,4.94796731127583,0,0,7
"599",100,4,9.59145614575686,3.46220656316273,0,0,7
"600",100,5,10.8143786098234,4.54704946827193,0,0,7
"601",101,0,11.184703518809,5.95211319935851,1,1,8.5
"602",101,1,10.7646750659608,5.00423408349895,1,1,8.5
"603",101,2,12.4076185292073,7.03660334748914,1,1,8.5
"604",101,3,14.3679471444169,5.15909051986515,1,1,8.5
"605",101,4,14.3997298062339,6.66325669840303,1,1,8.5
"606",101,5,14.7848553196361,5.95929742046591,1,1,8.5
"607",102,0,12.3352092988162,4.07796633017337,0,1,8.75
"608",102,1,11.5320386102507,3.92790833533506,0,1,8.75
"609",102,2,10.7081283459365,2.79631617642867,0,1,8.75
"610",102,3,10.3134475711857,3.04805716533376,0,1,8.75
"611",102,4,11.5499184937675,4.77410291201886,0,1,8.75
"612",102,5,10.7997550805997,7.13270046430341,0,1,8.75
"613",103,0,8.86047666586792,4.38747689160765,1,0,5.75
"614",103,1,9.65858223205407,4.29781972926294,1,0,5.75
"615",103,2,11.2608282731621,4.40411727884215,1,0,5.75
"616",103,3,11.2646793622069,4.58637633332582,1,0,5.75
"617",103,4,12.4806769136501,5.3434864822123,1,0,5.75
"618",103,5,11.6630386834532,4.5087285420459,1,0,5.75
"619",104,0,9.14486231038182,4.53481080725453,1,0,8.75
"620",104,1,11.1476279977502,4.66570146153081,1,0,8.75
"621",104,2,11.5145664406205,3.10100948165682,1,0,8.75
"622",104,3,11.9468618975488,4.62944452311431,1,0,8.75
"623",104,4,13.5322169821588,3.93635007608562,1,0,8.75
"624",104,5,13.556401722322,5.08093225109617,1,0,8.75
"625",105,0,13.5426338252799,4.897591739648,1,1,9
"626",105,1,15.5923311392229,7.24959797586346,1,1,9
"627",105,2,15.5675943475835,6.07888906659158,1,1,9
"628",105,3,13.9311397264627,4.35361481306922,1,1,9
"629",105,4,15.5634674948695,5.88357904781921,1,1,9
"630",105,5,15.5242128688299,4.02579000611456,1,1,9
"631",106,0,7.1873458253798,2.33118373328816,0,0,6.5
"632",106,1,11.2340795864416,4.54293500791846,0,0,6.5
"633",106,2,10.4325902715025,4.47245075542162,0,0,6.5
"634",106,3,9.22469228825329,4.098665848716,0,0,6.5
"635",106,4,10.0741154423149,6.4376970225074,0,0,6.5
"636",106,5,10.8218522881899,3.96425822524694,0,0,6.5
"637",107,0,9.57758838850792,4.67888285122344,0,0,8
"638",107,1,9.93994057330698,2.89713874662093,0,0,8
"639",107,2,9.19646114131917,5.57206658259253,0,0,8
"640",107,3,9.17774682786442,4.68638125153909,0,0,8
"641",107,4,10.3525476364968,3.49378852283957,0,0,8
"642",107,5,10.7567777634198,3.69398616157484,0,0,8
"643",108,0,10.8566468897073,4.2062265040432,0,0,5.75
"644",108,1,8.02038252620949,2.48995650206462,0,0,5.75
"645",108,2,8.04814413626904,3.80381986422481,0,0,5.75
"646",108,3,10.4835346234487,5.47873224771502,0,0,5.75
"647",108,4,10.0576104115288,4.25182674182393,0,0,5.75
"648",108,5,10.8304124033978,2.96463675786959,0,0,5.75
"649",109,0,10.7445953340663,3.11743287250723,0,0,8
"650",109,1,10.7773828226388,4.66915411202876,0,0,8
"651",109,2,10.8216933813455,6.76622339283229,0,0,8
"652",109,3,12.3976662863986,5.62910203415988,0,0,8
"653",109,4,11.1449061442347,3.13214246939255,0,0,8
"654",109,5,10.772612661018,4.44339845262279,0,0,8
"655",110,0,10.0351904487325,3.65901314228631,0,0,6
"656",110,1,9.24135118919546,3.95058020776499,0,0,6
"657",110,2,8.83587135463953,3.69123812211872,0,0,6
"658",110,3,8.84760393212825,4.24650143981044,0,0,6
"659",110,4,8.85333183541726,4.51758378183932,0,0,6
"660",110,5,9.23557802297871,3.6773557240418,0,0,6
"661",111,0,9.67050083640553,4.39363945546502,1,0,5.5
"662",111,1,10.0715856846811,4.4449816650757,1,0,5.5
"663",111,2,8.86423467376094,4.09708311372511,1,0,5.5
"664",111,3,9.6855852055839,5.10753176798713,1,0,5.5
"665",111,4,8.87212883208191,4.47068699947848,1,0,5.5
"666",111,5,10.09396217768,5.50398560115025,1,0,5.5
"667",112,0,12.0365273296116,4.19053082031743,1,0,6.25
"668",112,1,14.0453328326193,4.60726557605866,1,0,6.25
"669",112,2,12.8554885656369,5.08790216374659,1,0,6.25
"670",112,3,11.6306279604888,3.91133357873946,1,0,6.25
"671",112,4,12.0211689636923,3.46367116625517,1,0,6.25
"672",112,5,12.4382429087217,4.27172339282198,1,0,6.25
"673",113,0,10.748625241096,5.64939285615516,0,0,9.25
"674",113,1,9.49369452805564,3.04970749330287,0,0,9.25
"675",113,2,11.9353583780164,5.02151697670792,0,0,9.25
"676",113,3,9.90313739941371,3.49660674317882,0,0,9.25
"677",113,4,10.3206467932566,4.32526729328504,0,0,9.25
"678",113,5,11.1034046489762,3.50925476351755,0,0,9.25
"679",114,0,11.1443807731216,6.85325935009395,1,1,10
"680",114,1,9.09949228126037,4.72883844249744,1,1,10
"681",114,2,11.0785163898753,3.736120256472,1,1,10
"682",114,3,11.4908659884778,4.32058510222067,1,1,10
"683",114,4,11.8858314047872,4.08231523816452,1,1,10
"684",114,5,12.3053158259121,5.00444716761999,1,1,10
"685",115,0,8.73553469621381,4.56161390683459,1,1,9
"686",115,1,8.28373584174174,2.11014884602837,1,1,9
"687",115,2,12.3457101761796,5.04318505096923,1,1,9
"688",115,3,11.947703719129,5.13753271439949,1,1,9
"689",115,4,11.9250495518944,4.06538739336019,1,1,9
"690",115,5,12.7568404579243,5.56994374268355,1,1,9
"691",116,0,10.0932291748836,5.46929505127018,1,0,5.5
"692",116,1,9.26542817905728,4.15356769361942,1,0,5.5
"693",116,2,11.2712390411017,4.42857619371704,1,0,5.5
"694",116,3,10.8927736904395,5.44773850891336,1,0,5.5
"695",116,4,11.6828701118163,4.97903553817763,1,0,5.5
"696",116,5,12.4598257404756,3.88842317298693,1,0,5.5
"697",117,0,11.2552160191689,4.13850822789444,1,1,5.75
"698",117,1,8.4613485395932,4.42873973413088,1,1,5.75
"699",117,2,12.0364433458543,3.25006092152557,1,1,5.75
"700",117,3,12.4865290073207,5.62044633609845,1,1,5.75
"701",117,4,12.0738469427915,5.02024699947089,1,1,5.75
"702",117,5,12.4889902930336,5.73693068679258,1,1,5.75
"703",118,0,10.1018821199798,5.87880975564873,1,0,5.5
"704",118,1,9.6490602358498,3.37892815188943,1,0,5.5
"705",118,2,12.0907347794494,5.35124372914831,1,0,5.5
"706",118,3,13.3159466232583,6.54443525521406,1,0,5.5
"707",118,4,13.2893995299557,5.28805087450781,1,0,5.5
"708",118,5,14.4934549845365,5.47998186046732,1,0,5.5
"709",119,0,9.63172501502155,3.49500585390954,0,0,6
"710",119,1,10.0442322410292,4.0869306730566,0,0,6
"711",119,2,10.4370841037931,3.74863344886508,0,0,6
"712",119,3,10.0392543402777,3.85134342131258,0,0,6
"713",119,4,11.2677635187664,5.20058667562065,0,0,6
"714",119,5,11.6426345278729,4.01131629857386,0,0,6
"715",120,0,9.91560661882958,5.02322806937738,0,0,9.75
"716",120,1,12.7214030378241,5.2975530286398,0,0,9.75
"717",120,2,12.7323184357567,5.81414199434485,0,0,9.75
"718",120,3,11.1064129282232,4.58812170397637,0,0,9.75
"719",120,4,11.8807131061428,3.37183581230656,0,0,9.75
"720",120,5,13.1176684086844,5.12080562863684,0,0,9.75
"721",121,0,11.5675111595112,6.54319967114924,0,0,9.25
"722",121,1,10.7413399640561,5.30460526763681,0,0,9.25
"723",121,2,10.3106293941905,3.851177584913,0,0,9.25
"724",121,3,11.9347612308416,4.99325601514449,0,0,9.25
"725",121,4,13.1014341590236,3.41599812067133,0,0,9.25
"726",121,5,13.1439493284192,5.42809768136277,0,0,9.25
"727",122,0,12.0525109780639,4.94698298754038,1,0,6.25
"728",122,1,13.2276974245312,3.77264119678445,1,0,6.25
"729",122,2,11.6494644403017,4.80280063144971,1,0,6.25
"730",122,3,12.0941512884505,6.91767842229749,1,0,6.25
"731",122,4,12.4284502032123,3.80826767258071,1,0,6.25
"732",122,5,14.4584697041263,5.22898939284912,1,0,6.25
"733",123,0,11.6470192741893,6.09182201333829,0,1,7
"734",123,1,9.23409761502387,5.48028347074911,0,1,7
"735",123,2,9.20338773095115,4.02688824429145,0,1,7
"736",123,3,9.61700680301139,4.67143298676828,0,1,7
"737",123,4,8.80664605448193,4.18109370643788,0,1,7
"738",123,5,10.0265065558051,5.1210242431275,0,1,7
"739",124,0,9.92412774519382,4.02176139154558,1,1,9
"740",124,1,12.3437699812617,4.95136216992719,1,1,9
"741",124,2,9.92011518959568,3.8318606697317,1,1,9
"742",124,3,13.1327003147265,4.4274721916165,1,1,9
"743",124,4,11.9591501487944,5.67925362080812,1,1,9
"744",124,5,13.5303626926169,4.31684042214419,1,1,9
"745",125,0,11.1079384728497,4.19207296995292,0,1,9.5
"746",125,1,9.06144564928503,1.99172445435807,0,1,9.5
"747",125,2,10.7358164809448,5.51144505851575,0,1,9.5
"748",125,3,9.5080829426397,4.19891023780407,0,1,9.5
"749",125,4,10.325040925923,5.00147438607436,0,1,9.5
"750",125,5,11.9217559102357,4.84600567419267,0,1,9.5
"751",126,0,9.968101401465,3.76164813936807,1,0,7.75
"752",126,1,10.765610547013,3.64376439998951,1,0,7.75
"753",126,2,8.37140899057498,3.91818517520143,1,0,7.75
"754",126,3,12.3658497627086,3.65508567197168,1,0,7.75
"755",126,4,12.0479764887319,7.54186659514849,1,0,7.75
"756",126,5,11.9987918281392,5.21412251278427,1,0,7.75
"757",127,0,10.8590878467097,5.25824399628063,0,0,6.25
"758",127,1,9.21847458347971,3.33615523913826,0,0,6.25
"759",127,2,9.64145605182924,4.42379061793381,0,0,6.25
"760",127,3,10.4343003411055,4.08513496611673,0,0,6.25
"761",127,4,9.2687625293489,5.71611409217639,0,0,6.25
"762",127,5,10.0395157100683,4.33196078730506,0,0,6.25
"763",128,0,11.9445783666757,5.92611555567158,1,0,9.5
"764",128,1,10.7122244092439,4.39491188270902,1,0,9.5
"765",128,2,9.10098380057152,3.86293178964688,1,0,9.5
"766",128,3,10.6914553986399,3.41198466622744,1,0,9.5
"767",128,4,11.5201716711881,4.77102898382534,1,0,9.5
"768",128,5,12.3336288287935,5.4079108613034,1,0,9.5
"769",129,0,10.7542794716989,4.51224567218876,1,0,8.5
"770",129,1,11.185150037881,5.97324544089042,1,0,8.5
"771",129,2,10.7685711274197,5.18862153064556,1,0,8.5
"772",129,3,10.7631042080058,4.92989067510786,1,0,8.5
"773",129,4,11.5617884065015,4.86761822820736,1,0,8.5
"774",129,5,11.5557399923017,4.58136718587709,1,0,8.5
"775",130,0,9.61870986840862,5.22028094287486,0,0,7.25
"776",130,1,11.6050661412775,4.57456935905741,0,0,7.25
"777",130,2,14.4119308666792,4.89945365709662,0,0,7.25
"778",130,3,12.4361820675724,6.04718119428206,0,0,7.25
"779",130,4,12.0261242575417,5.57117897126299,0,0,7.25
"780",130,5,12.4184666485898,5.20877016924623,0,0,7.25
"781",131,0,11.2646900711187,4.11863553457944,1,0,5.5
"782",131,1,12.4767634321897,4.69002698973366,1,0,5.5
"783",131,2,12.8680473264953,4.27752310728361,1,0,5.5
"784",131,3,12.456616450197,3.73653828927572,1,0,5.5
"785",131,4,13.6974909235944,5.67098924255882,1,0,5.5
"786",131,5,14.8889289626405,5.26578051073855,1,0,5.5
"787",132,0,8.7948347196352,3.15385545322441,0,0,6.75
"788",132,1,10.8171173673377,4.20841800796963,0,0,6.75
"789",132,2,13.6471739514684,5.63089475180071,0,0,6.75
"790",132,3,12.0385338140797,5.22198619301542,0,0,6.75
"791",132,4,13.257103124263,6.10080900833698,0,0,6.75
"792",132,5,14.8654613504078,6.49637565885457,0,0,6.75
"793",133,0,10.109347912024,5.29564527959314,0,0,5
"794",133,1,11.2969241434536,4.70767021944382,0,0,5
"795",133,2,9.27490276091093,3.66547246344686,0,0,5
"796",133,3,8.47574549280406,3.70535612135172,0,0,5
"797",133,4,9.28966065661977,4.36391388787532,0,0,5
"798",133,5,10.0858294223556,4.18259449318879,0,0,5
"799",134,0,9.99094441214526,3.43798793744123,1,0,7
"800",134,1,12.4250743356088,5.0532420922224,1,0,7
"801",134,2,11.1946783681854,3.61470348191069,1,0,7
"802",134,3,11.1964786531536,3.69990489696353,1,0,7
"803",134,4,11.621434260495,4.88096961532737,1,0,7
"804",134,5,12.8489978496126,6.18546131424106,1,0,7
"805",135,0,12.0476838614341,3.7820366088259,1,0,5.75
"806",135,1,10.8652858078791,4.61507736140756,1,0,5.75
"807",135,2,12.0765788745433,5.14954011427633,1,0,5.75
"808",135,3,12.4720383155975,4.93465077500923,1,0,5.75
"809",135,4,12.0944353085972,5.99462490697737,1,0,5.75
"810",135,5,12.0565036682487,4.19944831550391,1,0,5.75
"811",136,0,11.3256247136488,6.06597139764071,1,0,5
"812",136,1,10.0768976776694,3.75988514462329,1,0,5
"813",136,2,11.3015465371211,4.92643252005272,1,0,5
"814",136,3,9.64707660561307,2.34855439287377,1,0,5
"815",136,4,11.3179571652416,5.70309219473705,1,0,5
"816",136,5,10.8752345723932,3.68117598168048,1,0,5
"817",137,0,11.2923541850552,4.49138950325461,0,0,5
"818",137,1,8.49567835191207,4.64871110792998,0,0,5
"819",137,2,10.904663878682,5.07396578110815,0,0,5
"820",137,3,11.2955378924778,4.6420636366854,0,0,5
"821",137,4,12.5407075945826,6.77979327657084,0,0,5
"822",137,5,12.1047449390555,5.0778020951636,0,0,5
"823",138,0,9.94043677489115,3.3888699092963,1,0,8.25
"824",138,1,11.1543685210095,4.0482124602692,1,0,8.25
"825",138,2,10.7671712964341,4.65412463641078,1,0,8.25
"826",138,3,10.7829765081674,5.40213199560191,1,0,8.25
"827",138,4,11.5541211091602,4.03650329198106,1,0,8.25
"828",138,5,12.3552631836902,4.09055382718238,1,0,8.25
"829",139,0,9.91359054417869,4.92781405651908,1,0,9.75
"830",139,1,12.363156890393,7.27362203189915,1,0,9.75
"831",139,2,11.9176063844286,5.11787022982122,1,0,9.75
"832",139,3,13.1555122386853,6.91182645254976,1,0,9.75
"833",139,4,13.1176688837916,5.12082811385718,1,0,9.75
"834",139,5,13.5135119679318,4.92409530779759,1,0,9.75
"835",140,0,9.97620859859419,2.74059158705514,0,0,7
"836",140,1,11.6157516440419,4.61203054648789,0,0,7
"837",140,2,10.4161806693537,4.63233486736045,0,0,7
"838",140,3,10.397705759663,3.75797970893321,0,0,7
"839",140,4,11.6350992937472,5.52768954598717,0,0,7
"840",140,5,11.1910329986459,3.44218043770549,0,0,7
"841",141,0,10.8600413435771,3.430379325113,1,0,5.25
"842",141,1,12.4940085119703,5.03793083140084,1,0,5.25
"843",141,2,12.4792423271494,4.33909711125667,1,0,5.25
"844",141,3,12.5096829377215,5.77974853121152,1,0,5.25
"845",141,4,13.7275462452531,6.62515862242921,1,0,5.25
"846",141,5,12.4763886561875,4.2040424902757,1,0,5.25
"847",142,0,11.1591522676837,2.4016205927459,1,0,7.25
"848",142,1,11.5684802626895,2.84308313235472,1,0,7.25
"849",142,2,12.402028973898,4.43083047157416,1,0,7.25
"850",142,3,12.0139155001239,4.99337966371628,1,0,7.25
"851",142,4,12.415432417643,5.06517025322226,1,0,7.25
"852",142,5,11.5695205481684,2.89231633511035,1,0,7.25
"853",143,0,11.5811877507289,4.38098090880891,1,0,7.75
"854",143,1,10.7904822315205,4.82085733370293,1,0,7.75
"855",143,2,9.52263249065633,1.60975796078376,1,0,7.75
"856",143,3,11.5950734635049,5.03814485696146,1,0,7.75
"857",143,4,12.0085872939038,5.67770886659304,1,0,7.75
"858",143,5,12.036055687162,6.97769526658958,1,0,7.75
"859",144,0,9.91290318937228,3.49054102576675,1,0,9
"860",144,1,11.9874946176846,7.02070172539804,1,0,9
"861",144,2,11.5471399932554,5.11085347029161,1,0,9
"862",144,3,11.9643876497898,5.92712687644303,1,0,9
"863",144,4,11.9276822728125,4.18998519405254,1,0,9
"864",144,5,13.5851682376302,6.91060200447447,1,0,9
"865",145,0,9.59906722637641,3.82241333615004,1,1,7
"866",145,1,10.0191633771596,4.77349636691793,1,1,7
"867",145,2,11.1995863101982,3.84697982252641,1,1,7
"868",145,3,11.6496143278173,6.21463714824746,1,1,7
"869",145,4,11.5992921931117,3.83306025290222,1,1,7
"870",145,5,12.8559665226756,6.51526510446544,1,1,7
"871",146,0,10.324584458297,3.10688085135026,1,1,8.5
"872",146,1,9.55540698072107,4.56560687103894,1,1,8.5
"873",146,2,9.12171227529286,2.97095011784878,1,1,8.5
"874",146,3,9.93435075799498,3.56908687360572,1,1,8.5
"875",146,4,9.94477326345586,4.06234890118955,1,1,8.5
"876",146,5,11.5476616467425,4.19904633941603,1,1,8.5
"877",147,0,10.3427188683362,3.96512130980185,0,0,8.5
"878",147,1,11.6072638207103,7.01981619078196,0,0,8.5
"879",147,2,13.546871134321,4.16163405296307,0,0,8.5
"880",147,3,13.9704886587298,5.27937181957844,0,0,8.5
"881",147,4,14.3881578593133,6.11559548367797,0,0,8.5
"882",147,5,15.5338510998592,3.54543973942402,0,0,8.5
"883",148,0,9.99775936409877,5.16525947232849,0,1,7.75
"884",148,1,12.0204384010415,6.23858179276373,0,1,7.75
"885",148,2,9.9305662437329,1.98523573276341,0,1,7.75
"886",148,3,10.3963575086809,5.09891438396085,0,1,7.75
"887",148,4,11.1878170221799,4.69472196555924,0,1,7.75
"888",148,5,11.1923701943154,4.91020824455108,0,1,7.75
"889",149,0,10.8651494401099,5.07687115029099,1,1,6
"890",149,1,10.8713451653312,5.37009392637755,1,1,6
"891",149,2,9.64940465967107,4.33172380042555,1,1,6
"892",149,3,11.6694562676663,5.28069877128611,1,1,6
"893",149,4,12.0577283096907,4.72565407956758,1,1,6
"894",149,5,12.4379611762624,3.79014233040819,1,1,6
"895",150,0,10.8059144064484,3.6782196574924,0,0,6.75
"896",150,1,11.2554440987608,6.02229292733074,0,0,6.75
"897",150,2,9.6470671809929,5.62584166533962,0,0,6.75
"898",150,3,9.63067013033275,4.84982456605594,0,0,6.75
"899",150,4,10.4572527929784,6.1078923237934,0,0,6.75
"900",150,5,10.8418063147874,5.37686261312088,0,0,6.75
"901",151,0,9.66652904352107,4.20566789539397,1,1,5.5
"902",151,1,10.0728132235502,4.50307693917173,1,1,5.5
"903",151,2,10.0478318128205,3.32079103347432,1,1,5.5
"904",151,3,11.6693861206913,4.34088372072816,1,1,5.5
"905",151,4,10.8475436260805,3.30715212714288,1,1,5.5
"906",151,5,11.6627574494912,4.02717107182467,1,1,5.5
"907",152,0,9.52406075504169,4.95508620445035,0,1,9.5
"908",152,1,11.5652668853021,6.90523335836045,0,1,9.5
"909",152,2,10.7331684321208,5.38612183973757,0,1,9.5
"910",152,3,10.7094719062882,4.26464520221042,0,1,9.5
"911",152,4,11.1239417145983,4.9494524217986,0,1,9.5
"912",152,5,11.5251214866724,5.00528705460553,0,1,9.5
"913",153,0,10.0493327964338,4.79657037122849,1,0,6.25
"914",153,1,12.0152610719244,3.1840705766365,1,0,6.25
"915",153,2,10.8333611108405,4.04068436576758,1,0,6.25
"916",153,3,11.2178839353506,3.30820185548818,1,0,6.25
"917",153,4,12.0554111970361,5.08424056884041,1,0,6.25
